code	name	family	nrules	rules	verify	crubadan	compromised	compromised_other	rules_2	verify_2	crubadan_2	opensubtitles	ldc
naf	Nabak	Trans-New Guinea,Main Section,Central and Western,Huon-Finisterre,Huon,Western	1	Data/naf_Nabak/naf.rules	Data/naf_Nabak/naf.verify.csv	External/Crubadan2018/naf.txt.bz2
nan	Min Nan Chinese	Sino-Tibetan,Chinese,Min	1	Data/nan_MinNanChinese/nan.rules	Data/nan_MinNanChinese/nan.verify.csv	External/Crubadan2018/nan.txt.bz2
nas	Naasioi	East Papuan,South Bougainville,East,Nasioi	1	Data/nas_Naasioi/nas.rules	Data/nas_Naasioi/nas.verify.csv	External/Crubadan2018/nas.txt.bz2
nhe	Nahuatl	Uto-Aztecan,Southern Uto-Aztecan,Aztecan,General Aztec,Aztec	1	Data/nhe_Nahuatl/nhe.rules	Data/nhe_Nahuatl/nhe.verify.csv	External/Crubadan2018/nhe.txt.bz2
nhr	Naro	Khoisan,Southern Africa,Central,Tshu-Khwe,Southwest	1	Data/nhr_Naro/nhr.rules	Data/nhr_Naro/nhr.verify.csv	External/Crubadan2018/nhr.txt.bz2
nsn	Nehan	Austronesian,Malayo-Polynesian,Central-Eastern,Eastern Malayo-Polynesian,Oceanic,Western Oceanic,Meso Melanesian,New Ireland,South New Ireland-Northwest Solomonic,Nehan-North Bougainville,Nehan	1	Data/nsn_Nehan/nsn.rules	Data/nsn_Nehan/nsn.verify.csv	External/Crubadan2018/nsn.txt.bz2
nuy	Nunggubuyu	Australian,Gunwingguan,Nunggubuan	1	Data/nuy_Nunggubuyu/nuy.rules	Data/nuy_Nunggubuyu/nuy.verify.csv	External/Crubadan2018/nuy.txt.bz2
omw	South Tairora	Trans-New Guinea,Kainantu-Goroka,Kainantu,Tairora,South Tairora	1	Data/omw_SouthTairora/omw.rules	Data/omw_SouthTairora/omw.verify.csv	External/Crubadan2018/omw.txt.bz2
pad	Paumarí	Arauan	1	Data/pad_Paumarí/pad.rules	Data/pad_Paumarí/pad.verify.csv	External/Crubadan2018/pad.txt.bz2
pau	Palauan	Austronesian,Malayo-Polynesian,Western Malayo-Polynesian,Palauan	1	Data/pau_Palauan/pau.rules	Data/pau_Palauan/pau.verify.csv	External/Crubadan2018/pau.txt.bz2
pio	Piapoco	Arawakan,Maipuran,Northern Maipuran,Inland	1	Data/pio_Piapoco/pio.rules	Data/pio_Piapoco/pio.verify.csv	External/Crubadan2018/pio.txt.bz2
pwg	Gapapaiwa	Austronesian,Malayo-Polynesian,Central-Eastern,Eastern Malayo-Polynesian,Oceanic,Western Oceanic,Papuan Tip,Nuclear,North Papuan Mainland-D'Entrecasteaux,Are-Taupota,Are	1	Data/pwg_Gapapaiwa/pwg.rules	Data/pwg_Gapapaiwa/pwg.verify.csv	External/Crubadan2018/pwg.txt.bz2
quz	Cusco Quechua	Quechuan,Quechua II,C	1	Data/quz_CuscoQuechua/quz.rules	Data/quz_CuscoQuechua/quz.verify.csv	External/Crubadan2018/quz.txt.bz2
rkb	Rikbaktsa	Macro-Ge,Rikbaktsa	1	Data/rkb_Rikbaktsa/rkb.rules	Data/rkb_Rikbaktsa/rkb.verify.csv	External/Crubadan2018/rkb.txt.bz2
roo	Rotokas	East Papuan,Bougainville,West,Rotokas	1	Data/roo_Rotokas/roo.rules	Data/roo_Rotokas/roo.verify.csv	External/Crubadan2018/roo.txt.bz2
ro	Romanian	Indo-European,Italic,Romance,Eastern Romance,Balkan Romance,Romanian	1	Data/ro_Romanian/ro.rules	Data/ro_Romanian/ro.verify.csv	External/Crubadan2018/ro.txt.bz2
